382844,,42.772
,,42.773
01:Graph01,,42.773
um,,42.774
,,42.775
,,42.776
,,42.777
,,42.777
,,42.778
,,42.779
,,42.779
,,42.780
,,42.780
,,42.781
,,42.781
,,42.782
,,42.782
,,42.783
,,42.784
,,42.785
,,42.786
,,42.786
,,42.787
,,42.787
,,42.788
,,42.788
,,42.789
,,42.790
,,42.791
,,42.791
,,42.792
,,42.792
,,42.793
,,42.793
,,42.794
,,42.795
,,42.796
,,42.796
,,42.796
,,42.797
,,42.798
,,42.798
,,42.799
,,42.799
,,42.800
,,42.801
,,42.802
,,42.802
,,42.803
,,42.803
,,42.804
,,42.804
,,42.805
,,42.806
,,42.807
,,42.807
,,42.808
,,42.809
,,42.809
,,42.810
,,42.810
,,42.811
,,42.811
,,42.812
,,42.813
,,42.814
,,42.814
,,42.815
,,42.815
,,42.816
,,42.816
,,42.817
,,42.818
,,42.819
,,42.820
,,42.821
,,42.822
,,42.822
,,42.823
,,42.824
,,42.825
,,42.825
,,42.826
,,42.827
,,42.827
,,42.828
,,42.829
,,42.830
,,42.830
,,42.831
,,42.832
,,42.833
,,42.834
,,42.835
,,42.835
,,42.836
,,42.836
,,42.837
,,42.838
,,42.838
,,42.839
,,42.840
,,42.841
,,42.841
,,42.842
,,42.842
,,42.844
,,42.844
,,42.845
,,42.846
,,42.846
,,42.847
,,42.848
,,42.849
,,42.850
,,42.850
,,42.851
,,42.852
,,42.853
,,42.854
,,42.855
,,42.855
,,42.856
,,42.857
,,42.858
,,42.859
,,42.860
,,42.861
,,42.861
,,42.862
,,42.864
,,42.865
,,42.865
,,42.866
,,42.867
,,42.868
,,42.869
,,42.869
,,42.870
,,42.871
,,42.871
,,42.872
,,42.873
,,42.874
,,42.875
,,42.876
,,42.876
,,42.878
,,42.878
,,42.880
,,42.881
,,42.881
,,42.882
,,42.883
,,42.884
,,42.884
,,42.885
,,42.886
,,42.887
,,42.888
,,42.889
,,42.890
,,42.891
,,42.891
,,42.892
,,42.893
,,42.894
,,42.895
,,42.895
,,42.897
,,42.897
,,42.898
,,42.899
,,42.901
,,42.901
,,42.902
,,42.903
,,42.904
,,42.905
,,42.905
,,42.906
,,42.908
,,42.909
,,42.910
,,42.911
,,42.911
,,42.913
,,42.913
,,42.914
,,42.915
,,42.916
,,42.917
,,42.918
,,42.919
,,42.920
,,42.921
,,42.922
,,42.923
,,42.923
,,42.924
,,42.925
,,42.926
,,42.927
,,42.927
,,42.929
,,42.930
,,42.930
,,42.931
,,42.932
,,42.933
,,42.934
,,42.935
,,42.936
,,42.936
,,42.937
,,42.938
,,42.939
,,42.940
,,42.941
,,42.942
,,42.943
,,42.944
,,42.945
,,42.946
,,42.946
,,42.948
,,42.949
,,42.950
,,42.951
,,42.952
,,42.952
,,42.953
,,42.954
,,42.955
,,42.956
,,42.957
,,42.958
,,42.959
,,42.960
,,42.961
,,42.962
,,42.962
,,42.963
,,42.964
,,42.964
,,42.966
,,42.967
,,42.968
,,42.968
,,42.969
,,42.970
,,42.971
,,42.972
,,42.973
,,42.974
,,42.975
,,42.976
,,42.978
,,42.979
,,42.980
,,42.981
,,42.982
,,42.983
,,42.983
,,42.984
,,42.985
,,42.987
,,42.988
,,42.989
,,42.990
,,42.991
,,42.993
,,42.994
,,42.995
,,42.996
,,42.997
,,42.998
,,42.999
,,43.000
,,43.001
,,43.002
,,43.004
,,43.005
,,43.006
,,43.007
,,43.008
,,43.009
,,43.010
,,43.011
,,43.013
,,43.014
,,43.015
,,43.016
,,43.018
,,43.019
,,43.020
,,43.021
,,43.023
,,43.024
,,43.025
,,43.026
,,43.027
,,43.028
,,43.030
,,43.031
,,43.032
,,43.033
,,43.034
,,43.035
,,43.037
,,43.038
,,43.039
,,43.040
,,43.041
,,43.043
,,43.044
,,43.045
,,43.046
,,43.048
,,43.049
,,43.050
,,43.052
,,43.053
,,43.054
,,43.055
,,43.056
,,43.058
,,43.059
,,43.060
,,43.061
,,43.062
,,43.064
,,43.065
,,43.066
,,43.068
,,43.069
,,43.070
,,43.072
,,43.073
,,43.074
,,43.076
,,43.077
,,43.078
,,43.079
,,43.080
,,43.082
,,43.083
,,43.084
,,43.085
,,43.086
,,43.088
,,43.089
,,43.090
,,43.092
,,43.093
,,43.094
,,43.096
,,43.097
,,43.098
,,43.100
,,43.101
,,43.102
,,43.103
,,43.105
,,43.106
,,43.107
,,43.108
,,43.109
,,43.111
,,43.112
,,43.113
,,43.114
,,43.115
,,43.117
,,43.118
,,43.119
,,43.120
,,43.122
,,43.123
,,43.124
,,43.125
,,43.126
,,43.127
,,43.128
,,43.130
,,43.131
,,43.132
,,43.133
,,43.134
,,43.136
,,43.137
,,43.138
,,43.139
,,43.141
,,43.142
,,43.143
,,43.145
,,43.146
,,43.147
,,43.149
,,43.150
,,43.151
,,43.153
,,43.154
,,43.155
,,43.156
,,43.158
,,43.160
